計畫名稱,鑽孔編號,取樣編號,上限深度(公尺),下限深度(公尺),統一土壤分類,含水量(%),液性限度(%),塑性指數(%),比重,礫石(%),砂(%),粉土(%),黏土(%),統體單位重(t/m3),空隙比,座標系統,孔口X座標,孔口Y座標,N_value,SPTN_ori,Confidence(%),_matched,TWD97_X,TWD97_Y,water_depth(m),鑽孔地表高程
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0001,S-10-2,14.55,15,CL,60.6,24,10,2.54,0,15,71,14,1.53,1.66,TW97,299265.11,2781462.92,1,,,,299265.11,2781462.92,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0001,S-11-2,16.05,16.5,CL,47.6,25,8,2.59,0,32,40,28,1.65,1.32,TW97,299265.11,2781462.92,3,,,,299265.11,2781462.92,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0001,S-12-1,17.55,18,SM,36.2,－,NP,2.74,6,76,16,2,1.79,1.08,TW97,299265.11,2781462.92,6,,,,299265.11,2781462.92,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0001,S-13-0,19.05,19.13,,,,,,,,,,,,TW97,299265.11,2781462.92,>100,,,,299265.11,2781462.92,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0003,S-2-2,2.55,3,SM,40.7,－,NP,2.66,0,62,29,9,1.52,1.47,TW97,299959.24,2780551.33,7,,,,299959.24,2780551.33,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0003,S-3-2,4.05,4.5,SM,39.3,－,NP,2.65,0,67,26,7,1.73,1.14,TW97,299959.24,2780551.33,5,,,,299959.24,2780551.33,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0003,S-4-2,5.55,6,CL,48.5,30,18,2.52,0,39,43,18,1.52,1.46,TW97,299959.24,2780551.33,1,,,,299959.24,2780551.33,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0003,S-5-2,7.05,7.5,CL,79.2,32,18,2.5,0,12,56,32,1.35,2.32,TW97,299959.24,2780551.33,1,,,,299959.24,2780551.33,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0003,S-6-2,8.55,9,CL,55.8,34,17,2.7,0,33,31,36,1.6,1.63,TW97,299959.24,2780551.33,1,,,,299959.24,2780551.33,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0003,S-7-2,10.05,10.5,CL,32,30,15,2.68,0,8,69,23,1.79,0.98,TW97,299959.24,2780551.33,1,,,,299959.24,2780551.33,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0003,S-8-2,11.55,12,CL,37.3,40,22,2.74,0,3,56,41,1.69,1.22,TW97,299959.24,2780551.33,1,,,,299959.24,2780551.33,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0003,S-9-2,13.05,13.5,CL,33.8,38,21,2.75,0,14,50,36,1.65,1.23,TW97,299959.24,2780551.33,2,,,,299959.24,2780551.33,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0003,S-10-2,14.55,15,CL,39.2,38,20,2.73,0,1,65,34,1.7,1.23,TW97,299959.24,2780551.33,1,,,,299959.24,2780551.33,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0003,S-11-2,16.05,16.5,CL,39,36,13,2.74,0,1,62,37,1.72,1.21,TW97,299959.24,2780551.33,2,,,,299959.24,2780551.33,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0003,S-12-2,17.55,18,CL,38.4,39,15,2.75,0,1,58,41,1.71,1.23,TW97,299959.24,2780551.33,1++1,,,,299959.24,2780551.33,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0003,S-13-2,19.05,19.5,CL,28.6,33,15,2.73,0,2,66,32,1.82,0.93,TW97,299959.24,2780551.33,3,,,,299959.24,2780551.33,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0003,S-14-2,20.55,21,CL,38.1,40,18,2.71,0,5,49,46,1.7,1.2,TW97,299959.24,2780551.33,2,,,,299959.24,2780551.33,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0003,S-15-2,22.05,22.5,CL,26.1,32,13,2.72,0,3,72,25,1.85,0.85,TW97,299959.24,2780551.33,4,,,,299959.24,2780551.33,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0003,S-16-2,23.55,24,CL,41.1,44,21,2.73,0,0,47,53,1.69,1.28,TW97,299959.24,2780551.33,3,,,,299959.24,2780551.33,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0003,S-17-2,25.05,25.5,CL,36.5,40,23,2.73,0,0,56,44,1.8,1.07,TW97,299959.24,2780551.33,4,,,,299959.24,2780551.33,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0003,S-18-2,26.55,27,CL,34.7,36,18,2.73,0,1,63,36,1.82,1.02,TW97,299959.24,2780551.33,5,,,,299959.24,2780551.33,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0003,S-19-2,28.05,28.5,CL,40.8,35,16,2.73,0,2,54,44,1.73,1.22,TW97,299959.24,2780551.33,4,,,,299959.24,2780551.33,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0003,S-20-2,30,30.45,CL,26.7,32,14,2.67,0,17,55,28,1.96,0.73,TW97,299959.24,2780551.33,5,,,,299959.24,2780551.33,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0007,S-1-2,1.05,1.5,SM,20,－,NP,2.684,24,47,26,3,1.86,0.73,TW97,299134.68,2779906.46,3,,,,299134.68,2779906.46,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0007,S-2-1,2.55,3,SM,22.5,－,NP,2.715,14,46,30,10,1.94,0.71,TW97,299134.68,2779906.46,2,,,,299134.68,2779906.46,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0007,S-3-2,4.05,4.5,ML,29.5,－,NP,2.675,0,48,36,16,1.91,0.81,TW97,299134.68,2779906.46,4,,,,299134.68,2779906.46,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0007,S-4-2,5.55,6,CL,40.5,42,22,2.649,0,1,39,60,1.7,1.19,TW97,299134.68,2779906.46,1,,,,299134.68,2779906.46,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0007,S-5-2,7.05,7.5,CL,37.5,40,21,2.71,0,14,53,33,1.7,1.19,TW97,299134.68,2779906.46,1,,,,299134.68,2779906.46,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0007,S-6-2,8.55,9,CL,40,44,21,2.759,0,2,46,52,1.8,1.15,TW97,299134.68,2779906.46,1,,,,299134.68,2779906.46,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0007,S-7-2,10.05,10.5,CL,33.4,39,19,2.735,0,1,60,39,1.75,1.08,TW97,299134.68,2779906.46,1,,,,299134.68,2779906.46,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0007,S-8-2,11.55,12,CL,34.4,41,21,2.742,0,1,60,39,1.77,1.08,TW97,299134.68,2779906.46,1,,,,299134.68,2779906.46,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0007,S-9-2,13.05,13.5,CL,37.4,40,22,2.756,0,0,58,42,1.73,1.19,TW97,299134.68,2779906.46,1,,,,299134.68,2779906.46,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0007,S-10-2,14.55,15,CL,36.6,38,23,2.726,0,3,65,32,1.75,1.13,TW97,299134.68,2779906.46,1,,,,299134.68,2779906.46,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0007,S-11-2,16.05,16.5,CL,36.1,39,20,2.741,0,1,64,35,1.81,1.06,TW97,299134.68,2779906.46,1,,,,299134.68,2779906.46,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0007,S-12-2,17.55,18,CL,36.6,41,18,2.744,0,0,55,45,1.76,1.13,TW97,299134.68,2779906.46,1,,,,299134.68,2779906.46,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0007,S-13-2,19.05,19.5,CL,37.3,42,19,2.756,0,0,41,59,1.78,1.13,TW97,299134.68,2779906.46,2,,,,299134.68,2779906.46,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0007,S-14-2,20.55,21,CL,36.7,36,18,2.744,0,0,63,37,1.78,1.11,TW97,299134.68,2779906.46,1,,,,299134.68,2779906.46,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0007,S-15-2,22.05,22.5,CL,41.5,41,20,2.762,0,0,33,67,1.73,1.26,TW97,299134.68,2779906.46,1,,,,299134.68,2779906.46,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0007,S-16-2,23.55,24,CL,40.7,44,19,2.77,0,0,38,62,1.74,1.24,TW97,299134.68,2779906.46,1,,,,299134.68,2779906.46,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0007,S-17-2,25.05,25.5,CL,42.1,46,19,2.754,0,1,41,58,1.64,1.39,TW97,299134.68,2779906.46,1,,,,299134.68,2779906.46,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0007,S-18-2,26.55,27,CL,37.8,42,21,2.761,0,0,54,46,1.77,1.15,TW97,299134.68,2779906.46,1,,,,299134.68,2779906.46,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0007,S-19-2,28.05,28.5,CL,40.4,44,23,2.764,0,0,45,55,1.71,1.27,TW97,299134.68,2779906.46,1,,,,299134.68,2779906.46,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0007,S-20-2,30,30.45,CL,41.8,41,17,2.76,0,0,47,53,1.73,1.26,TW97,299134.68,2779906.46,1,,,,299134.68,2779906.46,3.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0008,S-1-2,1.05,1.5,SC,38.6,22,13,2.658,0,65,16,19,1.57,1.35,TW97,300209.9,2780042.71,3,,,,300209.9,2780042.71,2.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0008,S-2-2,2.55,3,CL,72.7,41,22,2.576,0,8,47,45,1.42,2.13,TW97,300209.9,2780042.71,1,,,,300209.9,2780042.71,2.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0008,S-3-2,4.05,4.5,CL,57,46,23,2.616,0,1,44,55,1.58,1.6,TW97,300209.9,2780042.71,1,,,,300209.9,2780042.71,2.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0008,S-4-2,5.55,6,CL,38.1,45,23,2.772,0,1,50,49,1.75,1.19,TW97,300209.9,2780042.71,1,,,,300209.9,2780042.71,2.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0008,S-5-2,7.05,7.5,CL,43.1,42,21,2.758,0,4,52,44,1.64,1.41,TW97,300209.9,2780042.71,1,,,,300209.9,2780042.71,2.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0008,S-6-2,8.55,9,CL,39.3,49,25,2.776,0,0,42,58,1.76,1.2,TW97,300209.9,2780042.71,1,,,,300209.9,2780042.71,2.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0008,S-7-2,10.05,10.5,CL,41.7,45,23,2.67,0,0,49,51,1.66,1.28,TW97,300209.9,2780042.71,1,,,,300209.9,2780042.71,2.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0008,S-8-2,11.55,12,CL,40,40,26,2.751,0,0,58,42,1.57,1.45,TW97,300209.9,2780042.71,1,,,,300209.9,2780042.71,2.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0008,S-9-2,13.05,13.5,CL,40.5,41,22,2.748,0,0,61,39,1.7,1.27,TW97,300209.9,2780042.71,1,,,,300209.9,2780042.71,2.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0008,S-10-2,14.55,15,CL,40.3,43,25,2.761,0,0,45,55,1.7,1.28,TW97,300209.9,2780042.71,1,,,,300209.9,2780042.71,2.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0008,S-11-2,16.05,16.5,CL,41.8,46,25,2.762,0,1,50,49,1.71,1.29,TW97,300209.9,2780042.71,1,,,,300209.9,2780042.71,2.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0008,S-12-2,17.55,18,CL,43.1,46,23,2.767,0,0,30,70,1.67,1.37,TW97,300209.9,2780042.71,1,,,,300209.9,2780042.71,2.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0008,S-13-2,19.05,19.5,CL,44.3,44,19,2.766,0,0,42,58,1.71,1.33,TW97,300209.9,2780042.71,1,,,,300209.9,2780042.71,2.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0008,S-14-2,20.55,21,CL,40.1,47,26,2.781,0,0,28,72,1.74,1.24,TW97,300209.9,2780042.71,3,,,,300209.9,2780042.71,2.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0008,S-15-2,22.05,22.5,CL,38.7,43,28,2.779,0,0,42,58,1.56,1.47,TW97,300209.9,2780042.71,1,,,,300209.9,2780042.71,2.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0008,S-16-2,23.55,24,CL,45,45,25,2.763,0,0,38,62,1.66,1.41,TW97,300209.9,2780042.71,1,,,,300209.9,2780042.71,2.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0008,S-17-2,25.05,25.5,CL,43.6,40,21,2.747,0,0,49,51,1.7,1.32,TW97,300209.9,2780042.71,1,,,,300209.9,2780042.71,2.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0008,S-18-2,26.55,27,CL,43.3,47,26,2.733,0,0,42,58,1.68,1.33,TW97,300209.9,2780042.71,1,,,,300209.9,2780042.71,2.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0008,S-19-2,28.05,28.5,CL,41.2,42,24,2.737,0,0,52,48,1.72,1.25,TW97,300209.9,2780042.71,2,,,,300209.9,2780042.71,2.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0008,S-20-2,30,30.45,CL,39.3,45,27,2.754,0,1,42,57,1.75,1.19,TW97,300209.9,2780042.71,3,,,,300209.9,2780042.71,2.7,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0009,S-1-0,1.05,1.08,,,,,,,,,,,,TW97,297579.19,2779836.5,>100,,,,297579.19,2779836.5,4.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0009,S-2-0,2.55,2.59,,,,,,,,,,,,TW97,297579.19,2779836.5,>100,,,,297579.19,2779836.5,4.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0009,S-3-2,4.05,4.5,SM,22.9,－,NP,2.783,10,72,16,2,1.81,0.89,TW97,297579.19,2779836.5,3,,,,297579.19,2779836.5,4.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0009,S-4-2,5.55,6,CL,24,32,16,2.691,0,3,66,31,2.03,0.65,TW97,297579.19,2779836.5,6,,,,297579.19,2779836.5,4.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0009,S-5-2,7.05,7.5,CL,38.4,33,12,2.756,0,4,69,27,1.82,1.1,TW97,297579.19,2779836.5,2,,,,297579.19,2779836.5,4.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0009,S-6-2,8.55,9,ML,25.6,－,NP,2.732,0,28,66,6,1.9,0.81,TW97,297579.19,2779836.5,2,,,,297579.19,2779836.5,4.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0009,S-7-2,10.05,10.5,CL,32.4,28,14,2.734,0,3,82,15,1.81,1,TW97,297579.19,2779836.5,2,,,,297579.19,2779836.5,4.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0009,S-8-2,11.55,12,CL,32.8,35,14,2.737,0,1,61,38,1.82,1,TW97,297579.19,2779836.5,1,,,,297579.19,2779836.5,4.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0009,S-9-2,13.05,13.5,CL,39.7,33,12,2.71,0,2,68,30,1.72,1.2,TW97,297579.19,2779836.5,1,,,,297579.19,2779836.5,4.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0009,S-10-2,14.55,15,CL,38.2,36,14,2.743,0,1,65,34,1.74,1.18,TW97,297579.19,2779836.5,1,,,,297579.19,2779836.5,4.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0009,S-11-2,16.05,16.5,CL,40.3,41,17,2.758,0,1,47,52,1.73,1.24,TW97,297579.19,2779836.5,1,,,,297579.19,2779836.5,4.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0009,S-12-2,17.55,18,CL,37.7,44,18,2.749,0,0,57,43,1.75,1.16,TW97,297579.19,2779836.5,1,,,,297579.19,2779836.5,4.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0009,S-13-2,19.05,19.5,ML,38.7,43,16,2.741,0,0,50,50,1.79,1.12,TW97,297579.19,2779836.5,2,,,,297579.19,2779836.5,4.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0009,S-14-2,20.55,21,CL,32.6,41,18,2.765,0,0,52,48,1.8,1.04,TW97,297579.19,2779836.5,6,,,,297579.19,2779836.5,4.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0009,S-15-2,22.05,22.5,CL,35.3,40,18,2.744,0,1,59,40,1.8,1.06,TW97,297579.19,2779836.5,1,,,,297579.19,2779836.5,4.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0009,S-16-2,23.55,24,CL,38.4,44,23,2.746,0,0,49,51,1.77,1.15,TW97,297579.19,2779836.5,1,,,,297579.19,2779836.5,4.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0009,S-17-2,25.05,25.5,CL,36.2,39,19,2.749,0,0,62,38,1.65,1.27,TW97,297579.19,2779836.5,47,,,,297579.19,2779836.5,4.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0009,S-18-2,26.55,27,CL,39.8,41,20,2.726,0,0,57,43,1.77,1.15,TW97,297579.19,2779836.5,1,,,,297579.19,2779836.5,4.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0009,S-19-2,28.05,28.5,CL,39.1,38,20,2.739,0,1,55,44,1.72,1.22,TW97,297579.19,2779836.5,2,,,,297579.19,2779836.5,4.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0009,S-20-2,30,30.45,CL,38.8,40,21,2.748,0,0,62,38,1.73,1.2,TW97,297579.19,2779836.5,4,,,,297579.19,2779836.5,4.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0010,S-1-0,1.05,1.07,,,,,,,,,,,,TW97,297706.41,2780119.39,>100,,,,297706.41,2780119.39,3.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0010,S-2-0,2.55,2.58,,,,,,,,,,,,TW97,297706.41,2780119.39,>100,,,,297706.41,2780119.39,3.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0010,S-3-0,4.05,4.5,,,,,,,,,,,,TW97,297706.41,2780119.39,7,,,,297706.41,2780119.39,3.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0010,S-4-2,5.55,6,GM,23,－,NP,2.686,35,30,25,10,1.94,0.7,TW97,297706.41,2780119.39,5,,,,297706.41,2780119.39,3.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0010,S-5-2,7.05,7.5,CL,37.2,38,20,2.738,0,2,64,34,1.78,1.11,TW97,297706.41,2780119.39,1,,,,297706.41,2780119.39,3.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0010,S-6-2,8.55,9,CL,39.5,40,18,2.747,0,0,55,45,1.76,1.18,TW97,297706.41,2780119.39,1,,,,297706.41,2780119.39,3.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0010,S-7-2,10.05,10.5,CL,50.1,39,18,2.699,0,7,59,34,1.62,1.5,TW97,297706.41,2780119.39,1,,,,297706.41,2780119.39,3.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0010,S-8-2,11.55,12,CL,36.7,37,15,2.753,0,1,58,41,1.78,1.11,TW97,297706.41,2780119.39,1,,,,297706.41,2780119.39,3.5,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_BT0010,S-9-2,13.05,13.5,CL,38.4,36,15,2.724,0,3,66,31,1.73,1.18,TW97,297706.41,2780119.39,1,,,,297706.41,2780119.39,3.5,787.6
